random_seed,n_neurons,n_train,excite,inhib,time,timestep,theta_plus,theta_decay,intensity,progress_interval,update_interval,X_Ae_decay,mean_all_activity,mean_proportion_weighting,max_all_activity,max_proportion_weighting
4,100,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,75.52916666666667,76.72916666666667,88,89
4,100,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,75.52916666666667,76.72916666666667,88,89
5,100,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,73.7875,74.3375,88,89
5,100,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,73.7875,74.3375,88,89
4,400,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,84.61666666666666,84.80416666666666,96,96
5,100,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,73.7875,74.3375,88,89
5,100,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,73.7875,74.3375,88,89
4,400,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,84.61666666666666,84.80416666666666,96,96
4,400,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,84.61666666666666,84.80416666666666,96,96
4,400,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,84.61666666666666,84.80416666666666,96,96
5,100,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,75.4625,75.53333333333333,89,88
5,100,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,75.4625,75.53333333333333,89,88
4,400,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,80.9,81.2875,92,92
4,400,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,84.10416666666667,84.35416666666667,94,94
4,400,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,84.10416666666667,84.35416666666667,94,94
4,100,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,75.90833333333333,77.04583333333333,90,92
5,100,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,75.4625,75.53333333333333,89,88
4,100,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,75.90833333333333,77.04583333333333,90,92
4,100,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,75.90833333333333,77.04583333333333,90,92
4,625,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,82.17916666666666,82.51666666666667,95,95
4,625,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,82.17916666666666,82.51666666666667,95,95
4,100,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,75.90833333333333,77.04583333333333,90,92
5,100,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,75.4625,75.53333333333333,89,88
4,400,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,80.9,81.2875,92,92
4,400,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,84.7625,84.9625,95,95
4,625,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,81.2875,81.55416666666666,93,94
4,625,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,81.2875,81.55416666666666,93,94
4,400,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,83.34583333333333,83.79166666666667,94,94
4,625,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,81.2875,81.55416666666666,93,94
4,625,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,81.2875,81.55416666666666,93,94
4,400,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,83.34583333333333,83.79166666666667,94,94
4,400,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,83.34583333333333,83.79166666666667,94,94
4,400,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,83.34583333333333,83.79166666666667,94,94
4,400,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,82.325,82.60833333333333,98,98
4,400,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,82.325,82.60833333333333,98,98
4,400,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,82.925,83.1625,92,93
4,400,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,82.925,83.1625,92,93
4,400,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,82.925,83.1625,92,93
4,625,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,82.17916666666666,82.51666666666667,95,95
4,625,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,82.17916666666666,82.51666666666667,95,95
5,100,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,75.37083333333334,75.85,87,88
4,400,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,84.10416666666667,84.35416666666667,94,94
4,400,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,84.10416666666667,84.35416666666667,94,94
4,625,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,80.54583333333333,80.89166666666667,93,93
4,625,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,80.54583333333333,80.89166666666667,93,93
4,400,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,80.9,81.2875,92,92
4,400,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,82.92083333333333,83.17083333333333,93,93
5,100,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,75.37083333333334,75.85,87,88
4,400,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,82.92083333333333,83.17083333333333,93,93
4,625,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,80.54583333333333,80.89166666666667,93,93
4,625,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,80.79166666666667,81.125,92,93
4,400,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,82.67083333333333,82.90416666666667,93,93
4,400,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,82.67083333333333,82.90416666666667,93,93
4,625,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,84.14583333333333,84.3875,96,96
4,625,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,80.79166666666667,81.125,92,93
4,625,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,84.14583333333333,84.3875,96,96
4,625,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,84.14583333333333,84.3875,96,96
4,625,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,84.14583333333333,84.3875,96,96
4,625,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,80.79166666666667,81.125,92,93
5,100,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,76.37083333333334,76.925,89,89
4,625,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,84.0125,84.22916666666667,95,95
5,100,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,76.37083333333334,76.925,89,89
4,625,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,84.0125,84.22916666666667,95,95
5,100,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,76.37083333333334,76.925,89,89
4,400,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,82.67083333333333,82.90416666666667,93,93
4,400,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,82.925,83.1625,92,93
4,400,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,82.92083333333333,83.17083333333333,93,93
5,100,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,76.37083333333334,76.925,89,89
5,100,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,75.69583333333334,76.15416666666667,87,87
4,400,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,82.67083333333333,82.90416666666667,93,93
4,400,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,82.92083333333333,83.17083333333333,93,93
5,100,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,76.6875,77.175,88,89
4,625,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,84.0125,84.22916666666667,95,95
5,100,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,76.6875,77.175,88,89
4,625,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,83.69166666666666,83.95416666666667,96,96
4,625,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,83.69166666666666,83.95416666666667,96,96
4,625,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,83.64583333333333,83.85833333333333,95,95
4,625,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,80.79166666666667,81.125,92,93
4,625,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,83.64583333333333,83.85833333333333,95,95
4,625,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,83.69166666666666,83.95416666666667,96,96
4,625,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,83.69166666666666,83.95416666666667,96,96
5,225,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,80.77916666666667,81.2,90,92
4,625,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,83.7,83.79583333333333,96,96
4,625,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,83.7,83.79583333333333,96,96
4,625,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,80.54583333333333,80.89166666666667,93,93
4,625,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,83.54583333333333,83.7375,94,94
4,625,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,83.7,83.79583333333333,96,96
4,625,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,83.54583333333333,83.7375,94,94
4,625,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,83.54583333333333,83.7375,94,94
5,100,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,76.6875,77.175,88,89
5,100,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,76.6875,77.175,88,89
5,100,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,76.8125,77.39166666666667,86,87
5,100,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,76.8125,77.39166666666667,86,87
4,625,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,83.4375,83.66666666666667,94,94
5,100,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,76.8125,77.39166666666667,86,87
4,625,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,83.4375,83.66666666666667,94,94
5,225,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,81.57916666666667,82.09583333333333,93,94
5,100,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,75.37083333333334,75.85,87,88
4,625,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,83.4375,83.66666666666667,94,94
4,625,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,82.91666666666667,83.15416666666667,94,94
4,625,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,82.91666666666667,83.15416666666667,94,94
4,625,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,83.64583333333333,83.85833333333333,95,95
5,100,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,75.37083333333334,75.85,87,88
4,625,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,82.91666666666667,83.15416666666667,94,94
4,625,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,83.4375,83.66666666666667,94,94
5,100,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,75.69583333333334,76.15416666666667,87,87
5,225,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,82.16666666666667,82.52083333333333,92,92
5,225,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,82.16666666666667,82.52083333333333,92,92
5,225,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,82.16666666666667,82.52083333333333,92,92
5,100,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,74.79583333333333,75.55416666666666,88,88
4,625,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,84.0125,84.22916666666667,95,95
5,100,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,74.79583333333333,75.55416666666666,88,88
5,225,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,83.4375,83.8875,93,94
4,625,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,83.64583333333333,83.85833333333333,95,95
4,625,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,83.7,83.79583333333333,96,96
5,225,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,83.4375,83.8875,93,94
5,225,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,83.5625,84.05,93,94
5,225,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,81.2875,81.825,93,92
5,225,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,83.5625,84.05,93,94
5,100,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,75.69583333333334,76.15416666666667,87,87
5,225,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,83.5625,84.05,93,94
5,225,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,82.16666666666667,82.52083333333333,92,92
5,225,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,81.57916666666667,82.09583333333333,93,94
5,100,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,74.79583333333333,75.55416666666666,88,88
5,100,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,75.69583333333334,76.15416666666667,87,87
5,225,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,80.77916666666667,81.2,90,92
5,225,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,81.2875,81.825,93,92
4,625,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,83.54583333333333,83.7375,94,94
5,225,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,80.77916666666667,81.2,90,92
5,100,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,76.12083333333334,76.875,89,88
5,100,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,76.59583333333333,77.3875,87,86
4,625,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,82.91666666666667,83.15416666666667,94,94
5,100,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,76.12083333333334,76.875,89,88
5,100,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,76.59583333333333,77.3875,87,86
5,225,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,80.77916666666667,81.2,90,92
5,100,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,76.59583333333333,77.3875,87,86
5,225,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,83.25416666666666,83.79583333333333,93,94
5,225,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,83.25416666666666,83.79583333333333,93,94
5,225,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,83.07083333333334,83.80833333333334,92,94
5,100,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,75.88333333333334,76.7875,87,89
5,225,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,81.57916666666667,82.09583333333333,93,94
5,100,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,76.12083333333334,76.875,89,88
5,225,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,81.57916666666667,82.09583333333333,93,94
5,225,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,83.25416666666666,83.79583333333333,93,94
5,225,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,82.54583333333333,83.22916666666667,92,94
5,225,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,82.84166666666667,83.26666666666667,93,93
5,100,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,76.8125,77.39166666666667,86,87
5,225,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,83.4375,83.8875,93,94
5,225,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,83.4375,83.8875,93,94
5,225,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,83.07083333333334,83.80833333333334,92,94
5,400,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,83.92083333333333,84.2875,97,97
5,225,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,83.07083333333334,83.80833333333334,92,94
5,400,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,83.92083333333333,84.2875,97,97
5,225,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,81.2875,81.825,93,92
5,225,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,81.8875,82.57083333333334,91,92
5,400,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,83.92083333333333,84.2875,97,97
5,225,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,81.8875,82.57083333333334,91,92
5,225,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,81.8875,82.57083333333334,91,92
5,400,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,83.92083333333333,84.2875,97,97
5,225,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,81.8875,82.57083333333334,91,92
5,225,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,81.2875,81.825,93,92
5,400,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,82.79166666666667,83.17083333333333,95,96
5,400,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,82.79166666666667,83.17083333333333,95,96
5,400,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,82.79166666666667,83.17083333333333,95,96
5,400,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,82.10416666666667,82.45833333333333,94,94
5,400,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,82.10416666666667,82.45833333333333,94,94
5,225,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,83.5625,84.05,93,94
5,225,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,82.84166666666667,83.26666666666667,93,93
5,225,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,82.84166666666667,83.26666666666667,93,93
5,100,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,75.6125,76.79583333333333,87,88
5,100,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,76.59583333333333,77.3875,87,86
5,225,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,83.25416666666666,83.79583333333333,93,94
5,400,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,81.06666666666666,81.42083333333333,93,93
5,100,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,74.79583333333333,75.55416666666666,88,88
5,400,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,81.06666666666666,81.42083333333333,93,93
5,100,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,75.6125,76.79583333333333,87,88
5,400,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,81.06666666666666,81.42083333333333,93,93
5,400,60000,100.0,550.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,81.06666666666666,81.42083333333333,93,93
5,225,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,82.84166666666667,83.26666666666667,93,93
5,400,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,84.87916666666666,85.25,96,96
5,100,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,76.12083333333334,76.875,89,88
5,400,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,84.87916666666666,85.25,96,96
5,225,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,83.07083333333334,83.80833333333334,92,94
5,400,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,84.20416666666667,84.44166666666666,96,96
5,225,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,82.51666666666667,82.92083333333333,92,92
5,400,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,84.20416666666667,84.42916666666666,95,95
5,400,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,84.20416666666667,84.44166666666666,96,96
5,225,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,82.51666666666667,82.92083333333333,92,92
5,400,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,84.20416666666667,84.42916666666666,95,95
5,225,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,82.51666666666667,82.92083333333333,92,92
5,225,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,82.51666666666667,82.92083333333333,92,92
5,400,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,84.20416666666667,84.42916666666666,95,95
5,225,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,82.54583333333333,83.22916666666667,92,94
5,400,60000,100.0,450.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,84.20416666666667,84.44166666666666,96,96
5,400,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,82.10416666666667,82.45833333333333,94,94
5,400,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,82.10416666666667,82.45833333333333,94,94
5,400,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,83.69166666666666,84.025,96,96
5,225,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,82.54583333333333,83.22916666666667,92,94
5,225,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,82.54583333333333,83.22916666666667,92,94
5,400,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,83.69166666666666,84.025,96,96
5,400,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,82.79166666666667,83.17083333333333,95,96
5,400,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,83.69166666666666,84.025,96,96
5,100,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,75.88333333333334,76.7875,87,89
5,100,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,75.88333333333334,76.7875,87,89
5,625,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,81.21666666666667,81.46666666666667,94,95
5,625,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,81.21666666666667,81.46666666666667,94,95
5,100,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,75.88333333333334,76.7875,87,89
5,625,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,81.14583333333333,81.47083333333333,94,94
5,625,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,81.14583333333333,81.47083333333333,94,94
5,625,60000,100.0,450.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,81.14583333333333,81.47083333333333,94,94
5,100,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,75.6125,76.79583333333333,87,88
5,400,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,84.10416666666667,84.47083333333333,94,94
5,400,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,83.2,83.4875,93,93
5,400,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.5,84.10416666666667,84.47083333333333,94,94
5,400,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,84.10416666666667,84.47083333333333,94,94
5,400,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,83.2,83.4875,93,93
5,400,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.0,82.6625,82.95416666666667,92,92
5,400,60000,100.0,500.0,275,1.0,0.05,1e-07,0.45,10,250,0.0,84.20416666666667,84.42916666666666,95,95
5,400,60000,100.0,450.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,83.2,83.4875,93,93
5,400,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,82.6625,82.95416666666667,92,92
5,400,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.5,84.87916666666666,85.25,96,96
5,400,60000,100.0,400.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,84.10416666666667,84.47083333333333,94,94
5,400,60000,100.0,500.0,350,1.0,0.05,1e-07,0.45,10,250,0.75,82.6625,82.95416666666667,92,92
5,625,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,80.46666666666667,80.75416666666666,93,94
5,100,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,75.6125,76.79583333333333,87,88
5,400,60000,100.0,550.0,275,1.0,0.05,1e-07,0.45,10,250,0.75,83.69166666666666,84.025,96,96
5,625,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.25,80.46666666666667,80.75416666666666,93,94
5,625,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.5,80.46666666666667,80.75416666666666,93,94
5,400,60000,100.0,400.0,275,1.0,0.05,1e-07,0.45,10,250,0.25,84.87916666666666,85.25,96,96
5,400,60000,100.0,550.0,350,1.0,0.05,1e-07,0.45,10,250,0.25,82.5875,82.81666666666666,93,93
5,625,60000,100.0,400.0,200,1.0,0.05,1e-07,0.45,10,250,0.0,81.21666666666667,81.46666666666667,94,95
5,625,60000,100.0,500.0,200,1.0,0.05,1e-07,0.45,10,250,0.75,80.46666666666667,80.75416666666666,93,94
