seed,n_hidden,n_train,time,lr,lr_decay,update_interval,mean_accuracy,max_accuracy
1,1024,60000,5,0.0175,0.99,500,84.958336,91.399994
1,1024,60000,5,0.0175,0.98,500,85.979996,91.799995
1,1024,60000,5,0.025,0.95,500,86.493324,91.799995
1,1024,60000,5,0.025,0.96,500,86.183334,93.0
1,1024,60000,5,0.025,0.97,500,85.645004,91.6
1,1024,60000,5,0.025,0.99,500,75.695,85.0
1,256,60000,100,0.01,0.96,500,86.32166,91.6
1,256,60000,100,0.025,0.99,500,11.089999,35.4
1,256,60000,100,0.025,0.96,500,11.548334,35.4
1,256,60000,100,0.025,0.97,500,11.2,35.4
1,256,60000,100,0.025,0.95,500,12.423334,35.4
1,256,60000,100,0.01,0.95,500,86.23667,92.0
1,256,60000,100,0.01,0.97,500,86.36,91.6
1,1024,60000,10,0.01,0.95,500,85.57834,91.0
1,256,60000,100,0.025,0.98,500,11.133333,35.4
1,1024,60000,10,0.01,0.96,500,85.86333,91.2
1,512,60000,50,0.025,0.95,500,13.17,58.2
1,1024,60000,10,0.01,0.99,500,85.494995,91.399994
1,1024,60000,10,0.01,0.97,500,85.9,91.399994
1,512,60000,50,0.025,0.97,500,12.453334,55.800003
1,1024,60000,10,0.025,0.98,500,11.89,55.199997
1,1024,60000,10,0.025,0.96,500,12.583333,57.8
1,1024,60000,10,0.025,0.97,500,12.285,56.199997
1,1024,60000,10,0.025,0.99,500,11.690001,54.6
1,1024,60000,10,0.0175,0.98,500,86.333336,92.4
1,1024,60000,10,0.0175,0.96,500,86.884995,92.6
1,1024,60000,10,0.025,0.95,500,13.55,57.200005
1,1024,60000,10,0.0175,0.97,500,86.72167,92.4
1,1024,60000,10,0.0175,0.99,500,85.145,91.399994
1,512,60000,50,0.025,0.96,500,19.551666,56.800003
1,512,60000,50,0.025,0.98,500,12.303333,56.0
1,512,60000,50,0.025,0.99,500,11.695001,53.8
1,256,60000,100,0.01,0.99,500,86.03166,92.0
1,1024,60000,10,0.0175,0.95,500,87.00167,92.2
1,512,60000,50,0.01,0.98,500,86.29,92.6
1,512,60000,50,0.01,0.99,500,85.91167,92.0
1,512,60000,50,0.0175,0.95,500,87.14666,93.0
1,512,60000,50,0.01,0.95,500,86.145,92.6
1,256,60000,100,0.0175,0.96,500,87.11667,93.0
1,256,60000,100,0.0175,0.97,500,86.77333,93.2
1,512,60000,50,0.0175,0.97,500,87.01667,92.799995
1,512,60000,50,0.0175,0.96,500,87.13667,93.0
1,256,60000,100,0.0175,0.95,500,87.159996,92.4
1,512,60000,50,0.01,0.96,500,86.27666,92.799995
1,512,60000,50,0.01,0.97,500,86.270004,92.4
1,512,60000,50,0.0175,0.99,500,85.085,92.0
1,512,60000,50,0.0175,0.98,500,86.51,92.6
1,256,60000,100,0.0175,0.98,500,86.270004,92.0
1,256,60000,100,0.0175,0.99,500,84.98167,91.0
1,256,60000,100,0.01,0.98,500,86.278336,92.4
1,1024,60000,25,0.025,0.96,500,11.796667,47.4
1,1024,60000,25,0.025,0.97,500,11.634999,45.6
1,1024,60000,25,0.025,0.95,500,12.365001,47.0
1,1024,60000,25,0.025,0.99,500,11.255001,45.4
1,1024,60000,25,0.01,0.98,500,86.02666,91.2
1,1024,60000,25,0.01,0.96,500,86.08499,92.0
1,32,60000,500,0.025,0.97,500,11.6466675,53.600002
1,1024,60000,25,0.0175,0.95,500,86.995,93.2
1,1024,60000,25,0.01,0.99,500,85.689995,91.399994
1,1024,60000,25,0.01,0.95,500,85.9,91.6
1,1024,60000,25,0.0175,0.97,500,86.72834,93.2
1,1024,60000,25,0.0175,0.98,500,86.32,92.6
1,1024,60000,25,0.0175,0.96,500,86.89167,92.6
1,1024,60000,25,0.0175,0.99,500,84.635,91.0
1,1024,60000,25,0.01,0.97,500,86.09334,92.0
1,32,60000,500,0.025,0.96,500,11.948333,54.4
2,32,60000,5,0.01,0.95,500,82.59334,88.200005
2,32,60000,5,0.01,0.96,500,82.57834,88.200005
2,32,60000,5,0.01,0.97,500,82.44833,88.4
2,32,60000,5,0.01,0.99,500,81.329994,88.0
2,32,60000,5,0.01,0.98,500,82.28166,88.0
2,32,60000,5,0.0175,0.95,500,82.90833,89.200005
1,32,60000,500,0.025,0.95,500,12.235,54.2
2,32,60000,5,0.0175,0.97,500,82.53333,89.4
2,32,60000,5,0.0175,0.96,500,82.99667,88.4
2,32,60000,5,0.0175,0.98,500,81.83,88.4
2,32,60000,5,0.0175,0.99,500,80.26833,85.399994
2,32,60000,5,0.025,0.95,500,22.91,83.0
2,32,60000,5,0.025,0.96,500,23.398335,80.4
2,32,60000,5,0.025,0.97,500,17.643335,76.8
2,32,60000,5,0.025,0.98,500,16.083334,73.6
2,32,60000,5,0.025,0.99,500,15.663334,72.6
0,128,60000,100,0.01,0.95,500,86.454994,91.6
2,32,60000,10,0.01,0.95,500,83.89666,89.200005
2,32,60000,10,0.01,0.96,500,83.805,89.200005
2,32,60000,10,0.01,0.97,500,83.66334,89.4
2,32,60000,10,0.01,0.98,500,83.104996,88.200005
2,32,60000,10,0.01,0.99,500,82.18833,87.0
2,32,60000,10,0.0175,0.95,500,83.990005,90.4
2,32,60000,10,0.0175,0.96,500,83.854996,90.200005
2,32,60000,10,0.0175,0.97,500,83.50166,89.8
2,32,60000,10,0.025,0.96,500,15.490001,73.6
2,32,60000,10,0.025,0.95,500,20.615,72.6
2,32,60000,10,0.025,0.97,500,13.9366665,68.8
2,32,60000,10,0.0175,0.99,500,81.058334,86.4
2,32,60000,10,0.0175,0.98,500,82.62334,88.4
1,512,60000,100,0.0175,0.99,500,11.851666,54.6
1,512,60000,100,0.025,0.95,500,11.690001,51.8
1,512,60000,100,0.0175,0.98,500,12.195001,54.2
2,32,60000,10,0.025,0.98,500,14.025001,70.4
1,512,60000,100,0.025,0.99,500,11.491667,50.6
1,512,60000,100,0.0175,0.97,500,12.581667,54.2
1,512,60000,100,0.0175,0.96,500,13.64,54.2
1,32,60000,500,0.0175,0.99,500,24.545004,78.6
2,32,60000,10,0.025,0.99,500,13.616667,69.2
1,512,60000,100,0.025,0.98,500,11.471667,51.4
1,1024,60000,50,0.025,0.96,500,12.235,41.600002
1,32,60000,500,0.025,0.99,500,11.555001,55.4
1,1024,60000,50,0.025,0.98,500,11.318333,41.600002
1,1024,60000,50,0.025,0.95,500,13.478333,41.600002
1,1024,60000,50,0.025,0.97,500,11.986667,41.600002
1,1024,60000,50,0.01,0.95,500,85.90166,92.0
1,1024,60000,50,0.01,0.96,500,86.136665,92.2
1,512,60000,100,0.025,0.96,500,13.009999,51.0
1,512,60000,100,0.0175,0.95,500,18.136665,54.4
1,1024,60000,50,0.01,0.98,500,86.058334,91.399994
1,1024,60000,50,0.01,0.99,500,85.753334,91.2
1,1024,60000,50,0.01,0.97,500,86.17166,91.799995
1,1024,60000,50,0.0175,0.96,500,84.98333,90.8
1,1024,60000,50,0.0175,0.97,500,84.345,91.799995
1,1024,60000,50,0.0175,0.95,500,85.54,91.399994
2,32,60000,25,0.01,0.95,500,84.72834,90.0
1,512,60000,100,0.01,0.95,500,86.045006,91.6
2,32,60000,25,0.01,0.96,500,84.653336,89.8
2,32,60000,25,0.01,0.98,500,83.97834,88.6
1,1024,60000,50,0.0175,0.98,500,80.11,87.6
2,32,60000,25,0.01,0.99,500,83.045006,87.6
1,512,60000,100,0.01,0.97,500,86.21834,92.4
1,512,60000,100,0.01,0.96,500,86.15166,92.6
2,32,60000,25,0.01,0.97,500,84.418335,89.600006
2,32,60000,25,0.0175,0.95,500,84.62334,91.2
1,1024,60000,50,0.025,0.99,500,11.181667,41.600002
1,1024,60000,50,0.0175,0.99,500,77.26333,84.2
1,512,60000,100,0.01,0.99,500,85.92333,92.799995
2,32,60000,25,0.0175,0.96,500,84.55666,89.8
2,32,60000,25,0.0175,0.97,500,84.098335,89.8
2,32,60000,25,0.025,0.96,500,13.121668,65.8
2,32,60000,25,0.0175,0.98,500,83.285,88.6
2,32,60000,25,0.025,0.95,500,26.761665,67.4
2,32,60000,25,0.0175,0.99,500,81.208336,86.4
2,32,60000,25,0.025,0.98,500,12.486668,66.0
1,32,60000,500,0.0175,0.95,500,81.93167,87.4
1,512,60000,100,0.01,0.98,500,86.166664,92.2
1,32,60000,500,0.01,0.96,500,84.05334,90.4
2,32,60000,25,0.025,0.97,500,13.225,67.2
1,32,60000,500,0.025,0.98,500,11.64,53.600002
1,32,60000,500,0.01,0.99,500,82.770004,89.200005
2,32,60000,25,0.025,0.99,500,12.048334,63.800003
1,512,60000,100,0.025,0.97,500,11.568333,50.199997
0,1024,60000,25,0.01,0.97,500,85.808334,91.399994
0,128,60000,500,0.025,0.99,500,79.99333,88.6
1,32,60000,500,0.0175,0.97,500,80.85833,86.6
1,32,60000,500,0.01,0.97,500,83.818344,90.200005
1,128,60000,250,0.0175,0.96,500,87.058334,93.2
1,32,60000,500,0.0175,0.96,500,81.278336,88.0
1,128,60000,250,0.0175,0.99,500,85.54333,91.6
1,128,60000,250,0.0175,0.98,500,86.528336,92.799995
0,128,60000,500,0.025,0.95,500,87.075,91.6
1,128,60000,250,0.01,0.98,500,86.33833,93.2
1,32,60000,500,0.01,0.98,500,83.51667,89.200005
1,128,60000,250,0.0175,0.97,500,86.920006,92.799995
1,128,60000,250,0.0175,0.95,500,87.03501,92.6
1,32,60000,500,0.0175,0.98,500,70.028336,79.2
0,128,60000,500,0.01,0.99,500,86.235,91.399994
1,128,60000,250,0.01,0.97,500,86.34167,93.2
1,128,60000,250,0.025,0.96,500,84.89001,91.399994
1,128,60000,250,0.025,0.97,500,66.401665,74.4
0,128,60000,500,0.025,0.97,500,86.50167,92.0
0,128,60000,500,0.0175,0.97,500,86.88667,92.0
0,128,60000,500,0.025,0.96,500,86.89,91.2
1,128,60000,250,0.025,0.99,500,69.67834,80.0
1,128,60000,250,0.025,0.95,500,85.333336,91.6
0,128,60000,500,0.025,0.98,500,85.143326,91.0
0,128,60000,500,0.0175,0.99,500,85.420006,91.399994
0,128,60000,500,0.0175,0.98,500,86.50833,91.6
0,128,60000,500,0.01,0.95,500,86.515,91.6
1,64,60000,500,0.025,0.99,500,11.743334,65.200005
0,128,60000,500,0.01,0.96,500,86.55334,92.0
1,64,60000,500,0.025,0.96,500,12.64,66.6
2,32,60000,50,0.025,0.96,500,12.796667,63.6
2,32,60000,50,0.025,0.99,500,11.541667,64.0
2,32,60000,50,0.01,0.95,500,84.691666,90.0
2,32,60000,50,0.025,0.98,500,11.903335,64.200005
1,128,60000,250,0.025,0.98,500,51.931664,73.0
2,32,60000,50,0.01,0.96,500,84.66,89.4
0,128,60000,500,0.01,0.97,500,86.60667,91.6
2,32,60000,50,0.01,0.97,500,84.445,89.4
1,1024,60000,10,0.01,0.98,500,85.791664,91.2
2,32,60000,50,0.01,0.99,500,83.07333,88.4
2,32,60000,50,0.01,0.98,500,84.005,88.8
2,32,60000,50,0.025,0.97,500,12.746668,64.8
2,32,60000,50,0.0175,0.95,500,84.74833,91.0
2,32,60000,50,0.0175,0.99,500,81.098335,86.6
2,32,60000,50,0.0175,0.96,500,84.55999,90.0
2,32,60000,50,0.0175,0.97,500,84.111664,90.200005
1,64,60000,500,0.025,0.95,500,15.76,69.8
2,32,60000,50,0.0175,0.98,500,83.10167,88.0
1,64,60000,500,0.025,0.97,500,16.346666,72.399994
0,256,60000,500,0.01,0.98,500,86.40666,91.799995
1,1024,60000,100,0.025,0.95,500,12.005,42.399998
1,1024,60000,100,0.025,0.99,500,11.033334,42.399998
1,1024,60000,100,0.025,0.96,500,11.848333,42.399998
1,1024,60000,100,0.025,0.97,500,11.381667,42.399998
1,128,60000,250,0.01,0.96,500,86.275,93.2
1,1024,60000,100,0.025,0.98,500,11.153333,42.399998
2,64,60000,5,0.01,0.95,500,84.55,90.6
0,256,60000,500,0.025,0.99,500,83.01667,88.6
0,256,60000,500,0.01,0.96,500,86.31333,91.399994
2,64,60000,5,0.01,0.96,500,84.534996,90.4
0,256,60000,500,0.0175,0.99,500,86.04333,92.0
0,256,60000,500,0.0175,0.96,500,87.42833,93.0
2,64,60000,5,0.01,0.98,500,84.48167,91.2
2,64,60000,5,0.01,0.97,500,84.57667,90.200005
0,256,60000,500,0.025,0.96,500,87.17,92.4
2,64,60000,5,0.01,0.99,500,84.035,91.0
0,256,60000,500,0.025,0.97,500,86.76167,92.2
2,64,60000,5,0.0175,0.95,500,85.245,90.8
2,64,60000,5,0.0175,0.96,500,85.229996,91.799995
1,1024,60000,100,0.0175,0.95,500,26.101667,71.4
0,256,60000,500,0.0175,0.97,500,87.208336,92.799995
2,64,60000,5,0.0175,0.97,500,85.06167,91.799995
1,1024,60000,100,0.01,0.95,500,86.05334,91.6
1,1024,60000,100,0.01,0.96,500,86.204994,92.0
2,64,60000,5,0.0175,0.99,500,83.575,89.0
1,1024,60000,100,0.0175,0.96,500,66.26,72.799995
2,64,60000,5,0.0175,0.98,500,84.61,91.0
0,256,60000,500,0.025,0.98,500,85.89167,91.6
1,1024,60000,100,0.01,0.97,500,86.23833,92.4
1,1024,60000,100,0.0175,0.97,500,80.354996,87.0
1,1024,60000,100,0.0175,0.99,500,76.01333,84.6
1,1024,60000,100,0.01,0.98,500,86.111664,91.399994
1,1024,60000,100,0.01,0.99,500,85.73667,91.799995
2,64,60000,5,0.025,0.95,500,85.00833,90.200005
2,64,60000,5,0.025,0.96,500,84.77334,90.200005
0,256,60000,500,0.01,0.99,500,86.23667,91.399994
2,64,60000,5,0.025,0.97,500,84.30166,89.600006
2,32,60000,50,0.025,0.95,500,13.318335,64.8
2,64,60000,5,0.025,0.98,500,83.268326,89.8
2,64,60000,5,0.025,0.99,500,80.881676,87.2
2,32,60000,100,0.025,0.98,500,12.1466675,64.4
2,32,60000,100,0.025,0.99,500,11.960002,63.6
2,32,60000,100,0.025,0.95,500,13.083333,63.4
2,32,60000,100,0.025,0.97,500,11.996668,62.199997
2,32,60000,100,0.025,0.96,500,13.725,64.200005
2,64,60000,10,0.01,0.95,500,85.596664,91.0
2,64,60000,10,0.01,0.97,500,85.62666,91.2
2,64,60000,10,0.01,0.96,500,85.645004,91.399994
2,64,60000,10,0.01,0.99,500,85.005,90.8
2,64,60000,10,0.0175,0.95,500,86.025,91.0
2,64,60000,10,0.0175,0.96,500,85.85833,91.0
2,64,60000,10,0.0175,0.97,500,85.71833,91.6
1,1024,60000,5,0.01,0.99,500,84.96167,90.4
2,64,60000,10,0.0175,0.98,500,85.215,90.6
2,64,60000,10,0.0175,0.99,500,84.13,90.0
2,64,60000,10,0.025,0.95,500,84.62667,91.0
2,64,60000,10,0.025,0.97,500,83.354996,89.8
2,64,60000,10,0.01,0.98,500,85.41833,90.6
2,64,60000,10,0.025,0.98,500,80.48667,87.0
1,64,60000,500,0.01,0.96,500,85.87334,92.0
1,64,60000,500,0.01,0.97,500,85.83167,92.4
2,64,60000,10,0.025,0.96,500,84.26167,90.0
2,64,60000,10,0.025,0.99,500,70.35833,84.799995
2,32,60000,100,0.01,0.95,500,84.665,89.600006
1,64,60000,500,0.01,0.98,500,85.71667,92.6
1,256,60000,250,0.025,0.99,500,24.163334,70.0
2,32,60000,100,0.0175,0.95,500,84.63167,90.8
1,64,60000,500,0.01,0.95,500,85.833336,91.6
2,32,60000,100,0.01,0.99,500,82.95167,88.4
2,32,60000,100,0.01,0.96,500,84.57166,89.600006
2,32,60000,100,0.01,0.97,500,84.32834,89.4
2,32,60000,100,0.01,0.98,500,83.918335,88.8
1,64,60000,500,0.0175,0.98,500,85.40833,91.399994
2,32,60000,100,0.0175,0.98,500,83.145,89.200005
2,32,60000,100,0.0175,0.97,500,84.17833,89.8
1,64,60000,500,0.0175,0.95,500,86.19499,92.0
2,32,60000,100,0.0175,0.99,500,80.98667,86.2
1,32,60000,500,0.01,0.95,500,84.18833,90.0
1,64,60000,500,0.0175,0.96,500,86.07834,91.799995
2,32,60000,100,0.0175,0.96,500,84.416664,89.8
1,64,60000,500,0.0175,0.97,500,85.89833,91.399994
2,64,60000,25,0.01,0.95,500,86.05334,92.0
2,64,60000,25,0.01,0.97,500,86.02333,91.6
2,64,60000,25,0.01,0.96,500,86.015,91.0
2,64,60000,25,0.01,0.98,500,85.8,92.0
1,1024,60000,5,0.01,0.96,500,85.170006,91.0
2,64,60000,25,0.01,0.99,500,85.29,91.0
2,64,60000,25,0.0175,0.96,500,86.23499,91.6
2,64,60000,25,0.0175,0.95,500,86.28001,91.2
2,64,60000,25,0.0175,0.97,500,86.03,92.0
1,64,60000,500,0.025,0.98,500,68.91833,78.799995
2,64,60000,25,0.0175,0.99,500,84.331665,89.8
0,512,60000,500,0.0175,0.95,500,87.11833,92.4
2,64,60000,25,0.025,0.97,500,69.85167,77.0
2,64,60000,25,0.025,0.95,500,81.92667,89.200005
2,64,60000,25,0.025,0.98,500,49.530006,76.0
2,64,60000,25,0.025,0.96,500,79.095,87.2
2,64,60000,25,0.025,0.99,500,52.57833,74.6
0,256,60000,500,0.01,0.95,500,86.20334,91.2
1,1024,60000,100,0.0175,0.98,500,79.35166,87.6
1,1024,60000,5,0.025,0.98,500,84.9,91.2
1,256,60000,250,0.0175,0.95,500,85.22167,91.2
1,256,60000,250,0.025,0.98,500,55.17667,68.2
1,256,60000,250,0.01,0.97,500,86.329994,91.799995
0,256,60000,500,0.01,0.97,500,86.42334,91.6
1,256,60000,250,0.01,0.98,500,86.32334,92.6
1,256,60000,250,0.025,0.95,500,78.11001,85.399994
2,128,60000,5,0.01,0.95,500,85.060005,90.6
1,256,60000,250,0.01,0.96,500,86.36167,91.799995
0,512,60000,500,0.0175,0.98,500,86.526665,92.2
1,256,60000,250,0.0175,0.99,500,78.07166,85.2
1,256,60000,250,0.025,0.96,500,78.55334,87.4
1,256,60000,250,0.0175,0.96,500,84.736664,90.6
1,256,60000,250,0.0175,0.97,500,83.64666,90.6
1,256,60000,250,0.025,0.97,500,78.583336,88.8
1,256,60000,250,0.01,0.95,500,86.28166,92.2
1,256,60000,250,0.01,0.99,500,86.104996,91.6
2,128,60000,5,0.01,0.97,500,85.28833,90.6
1,256,60000,250,0.0175,0.98,500,81.776665,88.6
2,64,60000,25,0.0175,0.98,500,85.505005,91.2
2,128,60000,5,0.01,0.98,500,85.14167,91.0
2,128,60000,5,0.01,0.99,500,84.97334,90.4
0,512,60000,500,0.025,0.98,500,64.793335,75.2
2,128,60000,5,0.0175,0.95,500,86.18167,91.0
2,64,60000,50,0.01,0.96,500,86.03667,91.399994
2,64,60000,50,0.025,0.99,500,18.855001,70.8
2,64,60000,50,0.01,0.95,500,86.04833,92.0
2,128,60000,5,0.0175,0.96,500,86.14,90.4
2,64,60000,50,0.01,0.98,500,85.775,92.0
2,128,60000,5,0.0175,0.97,500,86.06333,91.2
2,64,60000,50,0.01,0.99,500,85.385,91.2
1,64,60000,500,0.0175,0.99,500,84.46333,90.6
0,512,60000,500,0.01,0.97,500,86.03667,92.6
2,64,60000,50,0.0175,0.95,500,86.33667,91.399994
2,64,60000,50,0.0175,0.96,500,86.229996,91.799995
2,64,60000,50,0.0175,0.97,500,86.03001,92.2
2,128,60000,5,0.0175,0.98,500,85.8,90.8
2,64,60000,50,0.025,0.95,500,81.32,88.4
0,512,60000,500,0.0175,0.96,500,87.079994,92.0
2,64,60000,50,0.0175,0.98,500,85.441666,91.399994
2,64,60000,50,0.025,0.96,500,75.525,84.2
0,512,60000,500,0.025,0.95,500,86.675,92.6
0,1024,60000,100,0.01,0.97,500,85.78333,91.2
0,512,60000,500,0.0175,0.97,500,86.941666,92.4
2,128,60000,5,0.0175,0.99,500,84.990005,90.4
2,128,60000,5,0.025,0.95,500,86.333336,91.399994
2,64,60000,50,0.01,0.97,500,85.99167,91.6
2,128,60000,5,0.025,0.96,500,86.24334,92.0
2,128,60000,5,0.025,0.97,500,85.98333,92.0
0,512,60000,500,0.025,0.97,500,82.165,90.4
0,512,60000,500,0.01,0.99,500,85.60167,92.2
2,128,60000,5,0.025,0.98,500,85.40166,91.399994
2,128,60000,5,0.025,0.99,500,83.82166,90.0
0,512,60000,500,0.01,0.96,500,85.93,91.399994
0,512,60000,500,0.0175,0.99,500,85.496666,91.799995
0,512,60000,500,0.025,0.96,500,86.378334,92.799995
2,128,60000,10,0.01,0.95,500,85.825,90.6
2,64,60000,50,0.0175,0.99,500,84.22834,90.200005
2,128,60000,10,0.01,0.98,500,85.92166,91.0
2,128,60000,10,0.01,0.96,500,85.98166,91.0
0,512,60000,500,0.025,0.99,500,72.14,83.0
2,128,60000,10,0.01,0.99,500,85.75166,91.0
2,128,60000,10,0.0175,0.95,500,86.82333,91.2
2,128,60000,10,0.01,0.97,500,86.05666,91.6
2,128,60000,10,0.0175,0.96,500,86.83834,91.6
1,64,60000,500,0.01,0.99,500,85.38667,92.0
2,128,60000,10,0.0175,0.98,500,86.42666,91.6
2,128,60000,10,0.025,0.96,500,86.625,92.6
2,128,60000,10,0.025,0.95,500,86.79333,91.6
2,128,60000,10,0.0175,0.99,500,85.6,90.8
2,128,60000,10,0.025,0.97,500,86.39001,92.2
2,128,60000,10,0.0175,0.97,500,86.68667,91.6
2,128,60000,10,0.025,0.99,500,83.74167,90.6
2,128,60000,10,0.025,0.98,500,85.53333,91.399994
1,512,60000,250,0.025,0.99,500,11.308333,43.8
2,64,60000,50,0.025,0.98,500,32.831665,70.200005
2,64,60000,50,0.025,0.97,500,69.04666,80.6
1,512,60000,250,0.025,0.97,500,11.551666,45.8
1,512,60000,250,0.025,0.96,500,11.738333,44.0
1,512,60000,250,0.025,0.95,500,11.925,45.0
0,256,60000,500,0.0175,0.95,500,87.38667,92.799995
2,128,60000,25,0.01,0.95,500,86.20166,91.2
2,128,60000,25,0.01,0.96,500,86.345,91.399994
2,128,60000,25,0.0175,0.97,500,86.91333,91.399994
2,128,60000,25,0.01,0.98,500,86.26667,91.399994
2,128,60000,25,0.01,0.99,500,86.058334,91.2
2,128,60000,25,0.0175,0.96,500,87.096664,91.799995
2,128,60000,25,0.0175,0.95,500,87.11,91.799995
2,128,60000,25,0.0175,0.98,500,86.61833,91.799995
2,128,60000,25,0.0175,0.99,500,85.768326,91.0
2,128,60000,25,0.025,0.95,500,86.46834,91.399994
2,128,60000,25,0.025,0.96,500,86.26501,91.799995
2,128,60000,25,0.025,0.98,500,53.025,84.799995
0,256,60000,500,0.025,0.95,500,87.35,92.799995
2,64,60000,100,0.01,0.97,500,85.94833,91.399994
2,64,60000,100,0.01,0.96,500,85.990005,91.6
2,128,60000,25,0.025,0.99,500,62.70333,83.8
2,64,60000,100,0.01,0.99,500,85.365005,90.8
2,64,60000,100,0.0175,0.95,500,86.293335,91.2
2,64,60000,100,0.0175,0.96,500,86.17334,91.799995
2,64,60000,100,0.0175,0.98,500,85.39,91.2
2,64,60000,100,0.025,0.95,500,80.88667,87.6
2,64,60000,100,0.0175,0.97,500,85.965,91.799995
2,64,60000,100,0.01,0.98,500,85.80334,91.799995
2,64,60000,100,0.025,0.98,500,56.916668,78.0
2,64,60000,100,0.0175,0.99,500,84.29666,90.4
2,64,60000,100,0.025,0.97,500,56.516666,72.2
2,64,60000,100,0.025,0.99,500,62.658333,77.600006
2,256,60000,5,0.01,0.95,500,85.229996,91.2
2,256,60000,5,0.01,0.96,500,85.34167,90.6
2,256,60000,5,0.01,0.97,500,85.43499,90.8
2,64,60000,100,0.025,0.96,500,74.35667,83.600006
2,256,60000,5,0.01,0.98,500,85.425,91.399994
2,256,60000,5,0.01,0.99,500,85.38,91.799995
2,64,60000,100,0.01,0.95,500,85.996666,91.799995
2,256,60000,5,0.0175,0.95,500,86.473335,91.399994
2,256,60000,5,0.0175,0.96,500,86.51501,92.799995
2,256,60000,5,0.0175,0.97,500,86.51667,92.0
1,512,60000,250,0.01,0.97,500,86.3,92.799995
2,32,60000,250,0.025,0.96,500,13.145001,65.0
2,256,60000,5,0.0175,0.98,500,86.21834,92.0
1,512,60000,250,0.0175,0.96,500,82.958336,89.4
1,512,60000,250,0.01,0.95,500,86.03833,92.2
2,256,60000,5,0.0175,0.99,500,85.36333,91.399994
2,256,60000,5,0.025,0.95,500,86.62666,92.2
2,32,60000,250,0.025,0.97,500,12.651669,64.4
1,512,60000,250,0.01,0.99,500,85.96834,92.4
2,256,60000,5,0.025,0.96,500,86.42333,91.799995
0,128,60000,500,0.0175,0.96,500,87.10833,92.6
2,256,60000,5,0.025,0.97,500,86.378334,92.4
2,256,60000,5,0.025,0.98,500,85.53333,91.0
2,32,60000,250,0.025,0.98,500,12.206667,64.200005
2,256,60000,5,0.025,0.99,500,84.168335,89.8
1,512,60000,250,0.0175,0.98,500,81.37333,88.6
1,512,60000,250,0.01,0.98,500,86.25833,92.6
1,512,60000,250,0.0175,0.97,500,84.01834,89.8
2,32,60000,250,0.025,0.95,500,15.003335,64.8
2,128,60000,5,0.01,0.96,500,85.2,90.4
2,256,60000,10,0.01,0.95,500,86.02666,91.6
2,256,60000,10,0.01,0.96,500,86.04001,91.6
2,256,60000,10,0.01,0.98,500,86.21167,92.2
2,256,60000,10,0.01,0.97,500,86.195,92.4
2,128,60000,50,0.01,0.95,500,86.23833,91.399994
2,256,60000,10,0.01,0.99,500,86.020004,91.6
2,256,60000,10,0.0175,0.95,500,87.1,92.4
2,256,60000,10,0.0175,0.97,500,87.05334,92.2
2,256,60000,10,0.0175,0.96,500,87.17834,93.0
1,512,60000,250,0.0175,0.95,500,83.60999,89.200005
2,128,60000,50,0.01,0.96,500,86.37833,91.6
2,256,60000,10,0.0175,0.98,500,86.61667,92.2
2,256,60000,10,0.025,0.95,500,86.996666,92.6
2,128,60000,50,0.01,0.97,500,86.38667,92.2
2,256,60000,10,0.0175,0.99,500,85.86667,91.799995
2,128,60000,50,0.01,0.98,500,86.256676,91.799995
2,256,60000,10,0.025,0.96,500,86.74333,92.6
2,128,60000,50,0.0175,0.95,500,87.16333,91.799995
2,32,60000,250,0.01,0.96,500,84.59167,89.600006
2,256,60000,10,0.025,0.97,500,86.37,91.799995
2,256,60000,10,0.025,0.99,500,71.128334,85.2
2,256,60000,10,0.025,0.98,500,85.329994,91.399994
2,128,60000,50,0.0175,0.96,500,87.14666,91.6
2,128,60000,50,0.0175,0.98,500,86.555,92.0
2,128,60000,50,0.025,0.95,500,86.10167,91.6
2,128,60000,50,0.0175,0.97,500,87.003334,91.799995
2,32,60000,250,0.025,0.99,500,20.435,65.0
2,128,60000,50,0.025,0.97,500,82.668335,90.8
1,512,60000,250,0.01,0.96,500,86.17166,92.2
2,128,60000,50,0.025,0.96,500,86.00167,91.6
2,128,60000,50,0.0175,0.99,500,85.76167,90.8
2,128,60000,50,0.025,0.98,500,60.82833,82.6
2,128,60000,50,0.025,0.99,500,68.58833,83.8
2,32,60000,250,0.01,0.95,500,84.708336,90.200005
0,512,60000,500,0.01,0.98,500,86.055,92.6
0,1024,60000,25,0.01,0.95,500,85.67667,91.399994
2,32,60000,250,0.0175,0.96,500,84.50833,90.200005
2,128,60000,50,0.01,0.99,500,86.005,91.399994
2,32,60000,250,0.01,0.97,500,84.39167,89.600006
2,32,60000,250,0.0175,0.98,500,83.16,88.6
1,1024,60000,250,0.025,0.95,500,11.79,40.8
2,32,60000,250,0.0175,0.99,500,80.95999,86.6
1,1024,60000,250,0.025,0.99,500,11.008333,40.8
2,256,60000,25,0.01,0.95,500,86.308334,93.0
2,256,60000,25,0.01,0.96,500,86.340004,92.0
2,256,60000,25,0.01,0.97,500,86.47334,91.799995
1,1024,60000,250,0.025,0.97,500,11.398334,40.8
1,1024,60000,250,0.025,0.96,500,11.686667,40.8
2,256,60000,25,0.01,0.98,500,86.49167,92.4
2,256,60000,25,0.01,0.99,500,86.28833,91.399994
0,1024,60000,500,0.0175,0.96,500,86.81333,93.4
